#k-distance eigenvalue[eV]
4.30409878 -17.23470000
4.32549202 -17.23340000
4.34688528 -17.23190000
4.36827855 -17.23050000
4.38967181 -17.22900000
4.41106504 -17.22770000
4.43245831 -17.22630000
4.45385157 -17.22510000
4.47524483 -17.22400000
4.49663807 -17.22310000
4.51803133 -17.22220000
4.53942460 -17.22150000
4.56081786 -17.22090000
4.58221109 -17.22040000
4.60360436 -17.22000000
4.62499762 -17.21970000
4.64639088 -17.21950000
4.66778412 -17.21930000
4.68917738 -17.21920000
4.71057065 -17.21920000
4.73196391 -17.21910000
4.75335714 -17.21910000
4.77475041 -17.21910000
4.79614367 -17.21920000
4.81753693 -17.21920000
4.83893017 -17.21920000
4.86032343 -17.21920000
4.88171670 -17.21920000

0.00000000 -17.21720000
0.01852711 -17.21720000
0.03705420 -17.21720000
0.05558131 -17.21720000
0.07410842 -17.21720000
0.09263551 -17.21720000
0.11116262 -17.21730000
0.12968972 -17.21730000
0.14821683 -17.21730000
0.16674394 -17.21740000
0.18527103 -17.21750000
0.20379814 -17.21770000
0.22232525 -17.21790000
0.24085234 -17.21810000
0.25937945 -17.21840000
0.27790656 -17.21890000
0.29643365 -17.21940000
0.31496076 -17.22000000
0.33348786 -17.22080000
0.35201497 -17.22170000
0.37054208 -17.22280000
0.38906917 -17.22410000
0.40759628 -17.22550000
0.42612339 -17.22710000
0.44465048 -17.22890000
0.46317759 -17.23090000
0.48170470 -17.23300000
0.50023179 -17.23530000
0.51875890 -17.23760000
0.53728600 -17.24000000
0.55581311 -17.24250000
0.57434022 -17.24490000
0.59286731 -17.24740000
0.61139442 -17.24970000
0.62992153 -17.25200000
0.64844862 -17.25410000
0.66697573 -17.25600000
0.68550284 -17.25780000
0.70402993 -17.25940000
0.72255704 -17.26080000
0.74108414 -17.26190000
0.75961125 -17.26280000
0.77813835 -17.26350000
0.79666545 -17.26390000
0.81519256 -17.26400000
0.81519256 -17.26400000
0.82588919 -17.26400000
0.83658582 -17.26390000
0.84728244 -17.26380000
0.85797907 -17.26360000
0.86867570 -17.26340000
0.87937233 -17.26310000
0.89006895 -17.26280000
0.90076558 -17.26240000
0.91146221 -17.26200000
0.92215885 -17.26150000
0.93285546 -17.26100000
0.94355209 -17.26040000
0.95424873 -17.25980000
0.96494536 -17.25920000
0.97564198 -17.25850000
0.98633861 -17.25780000
0.99703524 -17.25700000
1.00773187 -17.25620000
1.01842849 -17.25530000
1.02912512 -17.25450000
1.03982175 -17.25350000
1.05051838 -17.25260000
1.06121500 -17.25160000
1.07191163 -17.25060000
1.08260826 -17.24960000
1.09330490 -17.24850000
1.10400151 -17.24740000
1.11469814 -17.24630000
1.12539478 -17.24520000
1.13609141 -17.24410000
1.14678803 -17.24300000
1.15748466 -17.24190000
1.16818129 -17.24070000
1.17887792 -17.23960000
1.18957455 -17.23850000
1.20027117 -17.23750000
1.21096780 -17.23640000
1.22166443 -17.23550000
1.23236106 -17.23460000
1.24305768 -17.23380000
1.25375431 -17.23320000
1.26445095 -17.23270000
1.27514758 -17.23240000
1.28584419 -17.23230000
1.28584419 -17.23230000
1.30723743 -17.23270000
1.32863069 -17.23360000
1.35002396 -17.23480000
1.37141722 -17.23610000
1.39281045 -17.23740000
1.41420372 -17.23850000
1.43559698 -17.23930000
1.45699024 -17.24000000
1.47838348 -17.24040000
1.49977674 -17.24050000
1.52117001 -17.24040000
1.54256327 -17.24000000
1.56395653 -17.23930000
1.58534977 -17.23850000
1.60674303 -17.23740000
1.62813629 -17.23620000
1.64952956 -17.23480000
1.67092279 -17.23340000
1.69231606 -17.23180000
1.71370932 -17.23030000
1.73510258 -17.22880000
1.75649582 -17.22730000
1.77788908 -17.22580000
1.79928234 -17.22450000
1.82067561 -17.22330000
1.84206884 -17.22220000
1.86346211 -17.22130000
1.88485537 -17.22040000
1.90624863 -17.21970000
1.92764187 -17.21910000
1.94903513 -17.21860000
1.97042839 -17.21820000
