#k-distance eigenvalue[eV]
0.19727715 -37.26882149
0.21371691 -37.26872149
0.23015667 -37.26862149
0.24659643 -37.26842149
0.26303621 -37.26832149
0.27947597 -37.26822149
0.29591573 -37.26802149
0.31235549 -37.26792149
0.32879525 -37.26772149
0.34523501 -37.26752149
0.36167479 -37.26742149
0.37811455 -37.26722149
0.39455431 -37.26712149
0.41099407 -37.26692149
0.42743383 -37.26672149
0.44387359 -37.26662149
0.46031336 -37.26642149
0.47675312 -37.26622149
0.49319288 -37.26612149
0.50963264 -37.26592149
0.52607240 -37.26582149
0.54251216 -37.26572149
0.55895194 -37.26552149
0.57539170 -37.26542149
0.59183146 -37.26532149
0.60827122 -37.26512149
0.62471098 -37.26502149
0.64115074 -37.26492149
0.65759051 -37.26482149
0.67403027 -37.26482149
0.69047003 -37.26472149
0.70690979 -37.26462149
0.72334955 -37.26462149
0.73978931 -37.26452149
0.75622909 -37.26452149
0.77266885 -37.26442149
0.78910861 -37.26442149
0.80554837 -37.26442149
0.80554837 -37.26442149
0.81503987 -37.26442149
0.82453137 -37.26442149
0.83402287 -37.26442149
0.84351437 -37.26442149
0.85300588 -37.26442149
0.86249738 -37.26442149
0.87198888 -37.26442149
0.88148038 -37.26442149
0.89097188 -37.26442149
0.90046338 -37.26442149
0.90995488 -37.26442149
0.91944638 -37.26432149
0.92893788 -37.26432149
0.93842940 -37.26432149
0.94792090 -37.26432149
0.95741240 -37.26432149
0.96690390 -37.26432149
0.97639540 -37.26432149
0.98588690 -37.26422149
0.99537840 -37.26422149
1.00486990 -37.26422149
1.01436140 -37.26422149
1.02385291 -37.26422149
1.03334441 -37.26412149
1.04283591 -37.26412149
1.05232741 -37.26412149
1.06181891 -37.26412149
1.07131041 -37.26412149
1.08080191 -37.26402149
1.09029341 -37.26402149
1.09978491 -37.26402149
1.10927641 -37.26402149
1.11876792 -37.26402149
1.12825942 -37.26392149
1.13775092 -37.26392149
1.14724242 -37.26392149
1.15673392 -37.26392149
1.16622542 -37.26392149
1.17571692 -37.26392149
1.18520842 -37.26392149
1.19469992 -37.26382149
1.20419144 -37.26382149
1.21368294 -37.26382149
1.22317444 -37.26382149
1.23266594 -37.26382149
1.24215744 -37.26382149
1.25164894 -37.26382149
1.26114044 -37.26382149
1.27063194 -37.26382149
1.27063194 -37.26382149
1.28961493 -37.26382149
1.30859793 -37.26382149
1.32758093 -37.26382149
1.34656393 -37.26392149
1.36554693 -37.26392149
1.38452993 -37.26392149
1.40351293 -37.26402149
1.42249596 -37.26412149
1.44147896 -37.26412149
1.46046196 -37.26422149
1.47944496 -37.26432149
1.49842796 -37.26442149
1.51741096 -37.26452149
1.53639396 -37.26462149
1.55537696 -37.26482149
1.57435996 -37.26492149
1.59334299 -37.26502149
1.61232599 -37.26522149
1.63130899 -37.26542149
1.65029199 -37.26552149
1.66927499 -37.26572149
1.68825799 -37.26592149
1.70724099 -37.26612149
1.72622399 -37.26622149
1.74520698 -37.26642149
1.76418998 -37.26662149
1.78317301 -37.26682149
1.80215601 -37.26702149
1.82113901 -37.26722149
1.84012201 -37.26742149
1.85910501 -37.26762149
1.87808801 -37.26782149
1.89707101 -37.26792149
1.91605401 -37.26812149
1.93503701 -37.26832149
1.95402004 -37.26842149
1.97300304 -37.26862149
1.99198604 -37.26872149
2.01096904 -37.26892149
2.02995204 -37.26902149
2.04893504 -37.26912149
2.06791804 -37.26922149
2.08690104 -37.26932149
2.10588404 -37.26932149
2.12486706 -37.26942149
2.14385006 -37.26952149
