#k-distance eigenvalue[eV]
4.43245831 -40.45433937
4.45385157 -40.45453937
4.47524483 -40.45473937
4.49663807 -40.45483937
4.51803133 -40.45503937
4.53942460 -40.45523937
4.56081786 -40.45533937
4.58221109 -40.45553937
4.60360436 -40.45573937
4.62499762 -40.45583937
4.64639088 -40.45593937
4.66778412 -40.45613937
4.68917738 -40.45623937
4.71057065 -40.45633937
4.73196391 -40.45643937
4.75335714 -40.45653937
4.77475041 -40.45663937
4.79614367 -40.45663937
4.81753693 -40.45673937
4.83893017 -40.45673937
4.86032343 -40.45673937
4.88171670 -40.45673937

0.00000000 -37.30073937
0.01852711 -37.30073937
0.03705420 -37.30073937
0.05558131 -37.30073937
0.07410842 -37.30063937
0.09263551 -37.30063937
0.11116262 -37.30053937
0.12968972 -37.30043937
0.14821683 -37.30033937
0.16674394 -37.30013937
0.18527103 -37.30003937
0.20379814 -37.29993937
0.22232525 -37.29973937
0.24085234 -37.29953937
0.25937945 -37.29933937
0.27790656 -37.29913937
0.29643365 -37.29893937
0.31496076 -37.29873937
0.33348786 -37.29853937
0.35201497 -37.29833937
0.37054208 -37.29813937
0.38906917 -37.29793937
0.40759628 -37.29773937
0.42612339 -37.29743937
0.44465048 -37.29723937
0.46317759 -37.29703937
0.48170470 -37.29683937
0.50023179 -37.29663937
0.51875890 -37.29643937
0.53728600 -37.29623937
0.55581311 -37.29603937
0.57434022 -37.29583937
0.59286731 -37.29563937
0.61139442 -37.29553937
0.62992153 -37.29533937
0.64844862 -37.29523937
0.66697573 -37.29513937
0.68550284 -37.29493937
0.70402993 -37.29483937
0.72255704 -37.29473937
0.74108414 -37.29473937
0.75961125 -37.29463937
0.77813835 -37.29463937
0.79666545 -37.29463937
0.81519256 -37.29463937
0.81519256 -37.29463937
0.82588919 -37.29463937
0.83658582 -37.29463937
0.84728244 -37.29463937
0.85797907 -37.29463937
0.86867570 -37.29463937
0.87937233 -37.29463937
0.89006895 -37.29463937
0.90076558 -37.29453937
0.91146221 -37.29453937
0.92215885 -37.29453937
0.93285546 -37.29453937
0.94355209 -37.29443937
0.95424873 -37.29443937
0.96494536 -37.29443937
0.97564198 -37.29443937
0.98633861 -37.29443937
0.99703524 -37.29443937
1.00773187 -37.29433937
1.01842849 -37.29433937
1.02912512 -37.29433937
1.03982175 -37.29433937
1.05051838 -37.29423937
1.06121500 -37.29423937
1.07191163 -37.29423937
1.08260826 -37.29423937
1.09330490 -37.29423937
1.10400151 -37.29413937
1.11469814 -37.29413937
1.12539478 -37.29413937
1.13609141 -37.29403937
1.14678803 -37.29403937
1.15748466 -37.29403937
1.16818129 -37.29403937
1.17887792 -37.29403937
1.18957455 -37.29393937
1.20027117 -37.29393937
1.21096780 -37.29393937
1.22166443 -37.29393937
1.23236106 -37.29393937
1.24305768 -37.29393937
1.25375431 -37.29393937
1.26445095 -37.29383937
1.27514758 -37.29383937
1.28584419 -37.29383937
1.28584419 -37.29383937
1.30723743 -37.29383937
1.32863069 -37.29393937
1.35002396 -37.29393937
1.37141722 -37.29393937
1.39281045 -37.29403937
1.41420372 -37.29403937
1.43559698 -37.29413937
1.45699024 -37.29423937
1.47838348 -37.29433937
1.49977674 -37.29443937
1.52117001 -37.29463937
1.54256327 -37.29473937
1.56395653 -37.29493937
1.58534977 -37.29513937
1.60674303 -37.29533937
1.62813629 -37.29553937
1.64952956 -37.29573937
1.67092279 -37.29593937
1.69231606 -37.29613937
1.71370932 -37.29643937
1.73510258 -37.29663937
1.75649582 -37.29693937
1.77788908 -37.29713937
1.79928234 -37.29743937
1.82067561 -37.29763937
1.84206884 -37.29793937
1.86346211 -37.29823937
1.88485537 -37.29843937
1.90624863 -37.29873937
1.92764187 -37.29893937
1.94903513 -37.29913937
1.97042839 -37.29943937
1.99182166 -37.29963937
2.01321489 -37.29983937
2.03460816 -37.29993937
2.05600142 -37.30013937
2.07739468 -37.30033937
2.09878792 -37.30043937
2.12018118 -37.30053937
2.14157444 -37.30063937
2.16296771 -37.30073937
2.18436094 -37.30073937
2.20575421 -37.30073937
2.22714747 -37.30073937
2.22714747 -37.30073937
2.23686160 -37.30073937
2.24657573 -37.30073937
2.25628986 -37.30073937
2.26600400 -37.30073937
2.27571812 -37.30073937
2.28543226 -37.30073937
2.29514638 -37.30073937
2.30486052 -37.30073937
2.31457465 -37.30073937
2.32428877 -37.30073937
2.33400291 -37.30073937
2.34371704 -37.30073937
2.35343117 -37.30073937
2.36314530 -37.30073937
2.37285944 -37.30073937
2.38257356 -37.30073937
2.39228770 -37.30073937
2.40200182 -37.30073937
2.41171595 -37.30073937
2.42143009 -37.30073937
2.43114421 -37.30073937
2.44085835 -37.30073937
2.45057248 -37.30073937
2.46028661 -37.30073937
2.47000074 -37.30073937
2.47971488 -37.30073937
2.48942900 -37.30073937
2.49914313 -37.30073937
2.50885726 -37.30073937
2.51857139 -37.30073937
2.52828553 -37.30073937
2.53799965 -37.30073937
2.54771379 -37.30073937
2.55742792 -37.30073937
2.56714205 -37.30073937
2.57685618 -37.30073937
2.58657031 -37.30073937
2.59628444 -37.30073937
2.60599857 -37.30073937
2.61571270 -37.30073937
2.62542683 -37.30073937
2.63514097 -37.30073937
2.64485509 -37.30073937
2.65456923 -37.30073937
2.65456923 -37.30073937
2.67309634 -37.30073937
2.69162343 -37.30073937
2.71015054 -37.30063937
2.72867765 -37.30063937
2.74720474 -37.30053937
2.76573185 -37.30043937
2.78425894 -37.30033937
2.80278605 -37.30023937
2.82131316 -37.30013937
2.83984026 -37.29993937
2.85836737 -37.29983937
2.87689447 -37.29963937
2.89542157 -37.29953937
2.91394868 -37.29933937
2.93247579 -37.29913937
2.95100288 -37.29893937
2.96952999 -37.29873937
2.98805708 -37.29853937
3.00658419 -37.29833937
3.02511130 -37.29813937
3.04363840 -37.29793937
3.06216550 -37.29763937
3.08069261 -37.29743937
3.09921971 -37.29723937
3.11774682 -37.29703937
3.13627393 -37.29683937
3.15480102 -37.29663937
3.17332813 -37.29643937
3.19185522 -37.29623937
3.21038233 -37.29603937
3.22890944 -37.29583937
3.24743653 -37.29563937
3.26596364 -37.29553937
3.28449075 -37.29533937
3.30301785 -37.29523937
3.32154496 -37.29513937
3.34007207 -37.29503937
3.35859916 -37.29493937
3.37712627 -37.29483937
3.39565336 -37.29473937
3.41418047 -37.29473937
3.43270758 -37.29463937
3.45123467 -37.29463937
