#k-distance eigenvalue[eV]
2.47985302 -13.65960000
2.50501150 -13.61140000
2.53017001 -13.55440000
2.55532852 -13.48980000
2.58048703 -13.41870000
2.60564551 -13.34210000
2.63080402 -13.26100000
2.65596253 -13.17630000
2.68112104 -13.08860000
2.70627955 -12.99860000
2.73143803 -12.90680000
2.75659654 -12.81410000
2.78175506 -12.72080000
2.80691357 -12.62750000
2.83207205 -12.53470000
2.85723056 -12.44300000
2.88238907 -12.35300000
2.90754758 -12.26500000
2.93270606 -12.17960000
2.95786457 -12.09720000
2.98302308 -12.01830000
3.00818159 -11.94330000
3.03334007 -11.87240000
3.05849858 -11.80610000
3.08365710 -11.74450000
3.10881561 -11.68770000
3.13397409 -11.63580000
3.15913260 -11.58880000
3.18429111 -11.54670000
3.20944962 -11.50930000
3.23460810 -11.47640000
3.25976661 -11.44780000
3.28492512 -11.42320000
3.31008363 -11.40240000
3.33524211 -11.38520000
3.36040062 -11.37120000
3.38555913 -11.36030000
3.41071765 -11.35210000
3.43587612 -11.34670000
3.46103464 -11.34380000
3.48619315 -11.34340000
3.48619315 -11.34340000
3.50798106 -11.34360000
3.52976895 -11.34570000
3.55155686 -11.34970000
3.57334477 -11.35580000
3.59513266 -11.36390000
3.61692057 -11.37440000
3.63870846 -11.38740000
3.66049637 -11.40290000
3.68228428 -11.42120000
3.70407217 -11.44250000
3.72586008 -11.46700000
3.74764799 -11.49480000
3.76943588 -11.52610000
3.79122379 -11.56110000
3.81301170 -11.59990000
3.83479960 -11.64260000
3.85658751 -11.68920000
3.87837540 -11.73970000
3.90016331 -11.79420000
3.92195122 -11.85240000
3.94373911 -11.91430000
3.96552702 -11.97970000
3.98731493 -12.04830000
4.00910282 -12.11990000
4.03089073 -12.19410000
4.05267864 -12.27060000
4.07446653 -12.34890000
4.09625444 -12.42860000
4.11804233 -12.50930000
4.13983024 -12.59050000
4.16161815 -12.67140000
4.18340604 -12.75130000
4.20519395 -12.82900000
4.22698186 -12.90480000
4.24876975 -12.97770000
4.27055766 -13.04690000
4.29234557 -13.11160000
4.31413347 -13.17060000
4.33592138 -13.22290000
4.35770927 -13.26740000
4.37949718 -13.30290000
4.40128509 -13.32850000
4.42307298 -13.34330000
4.44486089 -13.34620000

0.00000000 -5.73300000
0.01398078 -5.73320000
0.02796155 -5.73360000
0.04194233 -5.73420000
0.05592312 -5.73500000
0.06990389 -5.73600000
0.08388467 -5.73710000
0.09786544 -5.73850000
0.11184622 -5.74000000
0.12582700 -5.74170000
0.13980778 -5.74350000
0.15378856 -5.74550000
0.16776934 -5.74760000
0.18175011 -5.74980000
0.19573089 -5.75210000
0.20971167 -5.75460000
0.22369245 -5.75710000
0.23767323 -5.75960000
0.25165400 -5.76230000
0.26563478 -5.76530000
0.27961556 -5.76800000
0.29359633 -5.77070000
0.30757712 -5.77370000
0.32155790 -5.77640000
0.33553867 -5.77900000
0.34951945 -5.78170000
0.36350023 -5.78370000
0.37748100 -5.78620000
0.39146179 -5.78870000
0.40544256 -5.79100000
0.41942334 -5.79330000
0.43340412 -5.79540000
0.44738489 -5.79740000
0.46136567 -5.79930000
0.47534646 -5.80110000
0.48932723 -5.80180000
0.50330801 -5.80320000
0.51728879 -5.80450000
0.53126956 -5.80560000
0.54525034 -5.80660000
0.55923111 -5.80730000
0.57321190 -5.80820000
0.58719268 -5.80860000
0.60117345 -5.80880000
0.61515423 -5.80890000
0.61515423 -5.80890000
0.62913501 -5.80880000
0.64311578 -5.80860000
0.65709657 -5.80820000
0.67107735 -5.80730000
0.68505812 -5.80660000
0.69903890 -5.80560000
0.71301967 -5.80450000
0.72700045 -5.80320000
0.74098124 -5.80180000
0.75496201 -5.80110000
0.76894279 -5.79930000
0.78292357 -5.79740000
0.79690434 -5.79540000
0.81088512 -5.79330000
0.82486591 -5.79100000
0.83884668 -5.78870000
0.85282746 -5.78620000
0.86680823 -5.78370000
0.88078901 -5.78170000
0.89476979 -5.77900000
0.90875056 -5.77640000
0.92273135 -5.77370000
0.93671213 -5.77070000
0.95069290 -5.76800000
0.96467368 -5.76530000
0.97865446 -5.76230000
0.99263523 -5.75960000
1.00661602 -5.75710000
1.02059679 -5.75460000
1.03457757 -5.75210000
1.04855835 -5.74980000
1.06253912 -5.74760000
1.07651990 -5.74550000
1.09050069 -5.74350000
1.10448146 -5.74170000
1.11846224 -5.74000000
1.13244302 -5.73850000
1.14642379 -5.73710000
1.16040457 -5.73600000
1.17438534 -5.73500000
1.18836613 -5.73420000
1.20234691 -5.73360000
1.21632768 -5.73320000
1.23030846 -5.73300000
1.23030846 -5.73300000
1.25642007 -5.74150000
1.28253168 -5.77360000
1.30864326 -5.83060000
1.33475487 -5.90530000
1.36086648 -5.99330000
1.38697810 -6.08940000
1.41308968 -6.18990000
1.43920129 -6.29180000
1.46531290 -6.39280000
1.49142451 -6.49090000
1.51753609 -6.58440000
1.54364770 -6.67200000
1.56975931 -6.75250000
1.59587092 -6.82500000
1.62198250 -6.88880000
1.64809411 -6.94360000
1.67420572 -6.98910000
1.70031734 -7.02510000
1.72642892 -7.05200000
1.75254052 -7.07060000
1.77865214 -7.08150000
1.80476375 -7.08610000
1.83087533 -7.08660000
1.85698694 -7.08640000
1.88309855 -7.09000000
1.90921016 -7.10250000
1.93532174 -7.12760000
1.96143335 -7.16500000
1.98754496 -7.21170000
2.01365658 -7.26380000
2.03976815 -7.31890000
2.06587976 -7.37460000
2.09199138 -7.42970000
2.11810299 -7.48310000
2.14421460 -7.53420000
2.17032618 -7.58210000
2.19643779 -7.62630000
2.22254940 -7.66650000
2.24866101 -7.70210000
2.27477259 -7.73270000
2.30088420 -7.75790000
2.32699581 -7.77740000
2.35310742 -7.79090000
2.37921900 -7.79810000
2.37921900 -7.79810000
2.40437748 -7.79460000
2.42953599 -7.78480000
2.45469451 -7.76880000
2.47985302 -7.74680000
2.50501150 -7.71910000
2.53017001 -7.68600000
2.55532852 -7.64780000
2.58048703 -7.60490000
2.60564551 -7.55770000
2.63080402 -7.50670000
2.65596253 -7.45240000
2.68112104 -7.39530000
2.70627955 -7.33610000
2.73143803 -7.27560000
2.75659654 -7.21520000
2.78175506 -7.15610000
2.80691357 -7.10070000
2.83207205 -7.05180000
2.85723056 -7.01210000
2.88238907 -6.98360000
2.90754758 -6.96410000
2.93270606 -6.95000000
2.95786457 -6.93670000
2.98302308 -6.92110000
3.00818159 -6.90100000
3.03334007 -6.87500000
3.05849858 -6.84230000
3.08365710 -6.80240000
3.10881561 -6.75510000
3.13397409 -6.70070000
3.15913260 -6.63910000
3.18429111 -6.57110000
3.20944962 -6.49730000
3.23460810 -6.41840000
3.25976661 -6.33590000
