#k-distance eigenvalue[eV]
3.34786342 -40.43390475
3.36430415 -40.43390475
3.38074490 -40.43380475
3.39718564 -40.43380475
3.41362637 -40.43380475
3.43006711 -40.43380475
3.43006711 -40.43380475
3.43955917 -40.43380475
3.44905123 -40.43380475
3.45854329 -40.43380475
3.46803536 -40.43380475
3.47752743 -40.43380475
3.48701950 -40.43380475
3.49651156 -40.43380475
3.50600362 -40.43380475
3.51549568 -40.43380475
3.52498775 -40.43380475
3.53447981 -40.43380475
3.54397187 -40.43370475
3.55346393 -40.43370475
3.56295601 -40.43370475
3.57244807 -40.43370475
3.58194013 -40.43370475
3.59143220 -40.43370475
3.60092426 -40.43370475
3.61041632 -40.43370475
3.61990838 -40.43370475
3.62940045 -40.43360475
3.63889251 -40.43360475
3.64838459 -40.43360475
3.65787665 -40.43360475
3.66736871 -40.43360475
3.67686077 -40.43360475
3.68635284 -40.43360475
3.69584490 -40.43360475
3.70533696 -40.43350475
3.71482902 -40.43350475
3.72432109 -40.43350475
3.73381315 -40.43350475
3.74330522 -40.43350475
3.75279729 -40.43350475
3.76228935 -40.43350475
3.77178141 -40.43350475
3.78127347 -40.43340475
3.79076554 -40.43340475
3.80025760 -40.43340475
3.80974966 -40.43340475
3.81924172 -40.43340475
3.82873380 -40.43340475
3.83822586 -40.43340475
3.84771793 -40.43340475
3.85720999 -40.43340475
3.86670205 -40.43340475
3.87619411 -40.43340475
3.88568618 -40.43340475
3.89517824 -40.43340475
3.89517824 -40.43340475
3.91416236 -40.43340475
3.93314649 -40.43340475
3.95213061 -40.43340475
3.97111474 -40.43340475
3.99009886 -40.43340475
4.00908299 -40.43350475
4.02806711 -40.43350475
4.04705127 -40.43350475
4.06603539 -40.43360475
4.08501952 -40.43370475
4.10400364 -40.43370475
4.12298777 -40.43380475
4.14197189 -40.43390475
4.16095602 -40.43390475
4.17994014 -40.43400475
4.19892427 -40.43410475
4.21790842 -40.43420475
4.23689254 -40.43430475
4.25587667 -40.43440475
4.27486079 -40.43450475
4.29384492 -40.43470475
4.31282904 -40.43480475
4.33181317 -40.43490475
4.35079729 -40.43500475
4.36978142 -40.43510475
4.38876554 -40.43530475
4.40774970 -40.43540475
4.42673382 -40.43550475
4.44571795 -40.43570475
4.46470207 -40.43580475
4.48368620 -40.43590475
4.50267032 -40.43600475
4.52165445 -40.43620475
4.54063857 -40.43630475
4.55962270 -40.43640475
4.57860685 -40.43650475
4.59759097 -40.43660475
4.61657510 -40.43670475
4.63555922 -40.43680475
4.65454335 -40.43690475
4.67352747 -40.43690475
4.69251160 -40.43700475
4.71149572 -40.43710475
4.73047985 -40.43710475
4.74946400 -40.43710475
4.76844813 -40.43720475
4.78743225 -40.43720475
4.80641638 -40.43720475
4.82540050 -40.43720475

0.00000000 -37.26950475
0.01644073 -37.26950475
0.03288147 -37.26950475
0.04932220 -37.26950475
0.06576295 -37.26950475
0.08220369 -37.26940475
0.09864442 -37.26940475
0.11508516 -37.26930475
0.13152589 -37.26920475
0.14796663 -37.26910475
0.16440738 -37.26900475
0.18084811 -37.26890475
0.19728885 -37.26880475
0.21372958 -37.26870475
0.23017032 -37.26860475
0.24661105 -37.26840475
0.26305180 -37.26830475
0.27949253 -37.26820475
0.29593327 -37.26800475
0.31237400 -37.26790475
0.32881474 -37.26770475
0.34525547 -37.26760475
0.36169622 -37.26740475
0.37813696 -37.26720475
0.39457769 -37.26710475
0.41101843 -37.26690475
0.42745916 -37.26670475
0.44389990 -37.26660475
0.46034065 -37.26640475
0.47678138 -37.26630475
0.49322212 -37.26610475
0.50966285 -37.26600475
0.52610358 -37.26580475
0.54254432 -37.26570475
0.55898507 -37.26550475
0.57542580 -37.26540475
0.59186654 -37.26530475
0.60830727 -37.26520475
0.62474801 -37.26500475
0.64118874 -37.26490475
0.65762949 -37.26490475
0.67407023 -37.26480475
0.69051096 -37.26470475
0.70695170 -37.26460475
0.72339243 -37.26460475
0.73983316 -37.26450475
0.75627392 -37.26450475
0.77271465 -37.26450475
0.78915538 -37.26440475
0.80559612 -37.26440475
0.80559612 -37.26440475
0.81508818 -37.26440475
0.82458024 -37.26440475
0.83407231 -37.26440475
0.84356437 -37.26440475
0.85305645 -37.26440475
0.86254851 -37.26440475
0.87204057 -37.26440475
0.88153263 -37.26440475
0.89102470 -37.26440475
0.90051676 -37.26440475
0.91000882 -37.26440475
0.91950088 -37.26440475
0.92899295 -37.26430475
0.93848502 -37.26430475
0.94797708 -37.26430475
0.95746915 -37.26430475
0.96696121 -37.26430475
0.97645327 -37.26430475
0.98594533 -37.26430475
0.99543740 -37.26420475
1.00492946 -37.26420475
1.01442152 -37.26420475
1.02391360 -37.26420475
1.03340566 -37.26420475
1.04289772 -37.26410475
1.05238979 -37.26410475
1.06188185 -37.26410475
1.07137391 -37.26410475
1.08086597 -37.26410475
1.09035804 -37.26400475
1.09985010 -37.26400475
1.10934216 -37.26400475
1.11883424 -37.26400475
1.12832630 -37.26400475
1.13781836 -37.26390475
1.14731042 -37.26390475
1.15680249 -37.26390475
1.16629455 -37.26390475
1.17578661 -37.26390475
1.18527867 -37.26390475
1.19477074 -37.26390475
1.20426281 -37.26380475
1.21375488 -37.26380475
1.22324694 -37.26380475
1.23273900 -37.26380475
1.24223106 -37.26380475
1.25172313 -37.26380475
1.26121519 -37.26380475
1.27070725 -37.26380475
1.27070725 -37.26380475
1.28969138 -37.26380475
1.30867550 -37.26380475
1.32765963 -37.26380475
1.34664375 -37.26390475
1.36562788 -37.26390475
1.38461200 -37.26390475
1.40359613 -37.26400475
1.42258028 -37.26410475
1.44156440 -37.26410475
1.46054853 -37.26420475
1.47953265 -37.26430475
1.49851678 -37.26440475
1.51750090 -37.26450475
1.53648503 -37.26460475
1.55546915 -37.26480475
1.57445328 -37.26490475
1.59343743 -37.26510475
1.61242156 -37.26520475
1.63140568 -37.26540475
1.65038981 -37.26550475
1.66937393 -37.26570475
1.68835806 -37.26590475
1.70734218 -37.26610475
1.72632631 -37.26630475
1.74531043 -37.26640475
1.76429456 -37.26660475
1.78327871 -37.26680475
1.80226283 -37.26700475
1.82124696 -37.26720475
1.84023108 -37.26740475
1.85921521 -37.26760475
1.87819933 -37.26780475
1.89718346 -37.26790475
1.91616758 -37.26810475
1.93515171 -37.26830475
1.95413586 -37.26840475
1.97311999 -37.26860475
1.99210411 -37.26870475
2.01108824 -37.26890475
2.03007236 -37.26900475
2.04905649 -37.26910475
2.06804061 -37.26920475
2.08702474 -37.26930475
2.10600886 -37.26940475
2.12499301 -37.26940475
2.14397714 -37.26950475
2.16296126 -37.26950475
2.18194539 -37.26950475
2.20092951 -37.26950475
2.20092951 -37.26950475
2.20957322 -37.26950475
2.21821692 -37.26950475
2.22686062 -37.26950475
2.23550433 -37.26950475
2.24414803 -37.26950475
2.25279173 -37.26950475
2.26143544 -37.26950475
2.27007914 -37.26950475
2.27872284 -37.26950475
2.28736655 -37.26950475
2.29601025 -37.26950475
2.30465396 -37.26950475
2.31329766 -37.26950475
2.32194136 -37.26950475
2.33058506 -37.26950475
2.33922877 -37.26950475
2.34787248 -37.26950475
2.35651618 -37.26950475
2.36515988 -37.26950475
2.37380358 -37.26950475
2.38244728 -37.26950475
2.39109100 -37.26950475
2.39973470 -37.26950475
2.40837840 -37.26950475
2.41702210 -37.26950475
2.42566580 -37.26950475
2.43430951 -37.26950475
2.44295322 -37.26950475
2.45159692 -37.26950475
2.46024062 -37.26950475
2.46888432 -37.26950475
2.47752803 -37.26950475
2.48617173 -37.26950475
2.49481544 -37.26950475
2.50345914 -37.26950475
2.51210284 -37.26950475
2.52074654 -37.26950475
2.52939025 -37.26950475
2.53803395 -37.26950475
2.54667766 -37.26950475
2.55532136 -37.26950475
2.56396506 -37.26950475
2.57260877 -37.26950475
2.58125247 -37.26950475
2.58989617 -37.26950475
2.59853988 -37.26950475
2.60718358 -37.26950475
2.61582729 -37.26950475
2.62447099 -37.26950475
2.62447099 -37.26950475
2.64091172 -37.26950475
2.65735246 -37.26950475
2.67379319 -37.26950475
2.69023394 -37.26950475
2.70667468 -37.26940475
2.72311541 -37.26940475
2.73955615 -37.26930475
2.75599688 -37.26920475
2.77243761 -37.26910475
2.78887837 -37.26900475
2.80531910 -37.26890475
2.82175983 -37.26880475
2.83820057 -37.26870475
2.85464130 -37.26860475
2.87108204 -37.26840475
2.88752279 -37.26830475
2.90396352 -37.26820475
2.92040426 -37.26800475
2.93684499 -37.26790475
2.95328573 -37.26770475
2.96972646 -37.26760475
2.98616721 -37.26740475
3.00260795 -37.26720475
3.01904868 -37.26710475
3.03548941 -37.26690475
3.05193015 -37.26670475
3.06837088 -37.26660475
3.08481163 -37.26640475
3.10125237 -37.26630475
3.11769310 -37.26610475
3.13413384 -37.26600475
3.15057457 -37.26580475
3.16701531 -37.26570475
3.18345606 -37.26550475
3.19989679 -37.26540475
3.21633753 -37.26530475
3.23277826 -37.26520475
3.24921900 -37.26510475
3.26565973 -37.26490475
3.28210048 -37.26490475
3.29854122 -37.26480475
3.31498195 -37.26470475
3.33142268 -37.26460475
3.34786342 -37.26460475
3.36430415 -37.26450475
3.38074490 -37.26450475
3.39718564 -37.26450475
3.41362637 -37.26440475
3.43006711 -37.26440475
3.43006711 -37.26440475
3.43955917 -37.26440475
3.44905123 -37.26440475
3.45854329 -37.26440475
3.46803536 -37.26440475
3.47752743 -37.26440475
3.48701950 -37.26440475
3.49651156 -37.26440475
3.50600362 -37.26440475
3.51549568 -37.26440475
3.52498775 -37.26440475
3.53447981 -37.26440475
3.54397187 -37.26440475
3.55346393 -37.26430475
3.56295601 -37.26430475
3.57244807 -37.26430475
3.58194013 -37.26430475
3.59143220 -37.26430475
3.60092426 -37.26430475
3.61041632 -37.26430475
3.61990838 -37.26420475
3.62940045 -37.26420475
3.63889251 -37.26420475
3.64838459 -37.26420475
3.65787665 -37.26420475
3.66736871 -37.26410475
3.67686077 -37.26410475
3.68635284 -37.26410475
3.69584490 -37.26410475
3.70533696 -37.26410475
3.71482902 -37.26400475
3.72432109 -37.26400475
3.73381315 -37.26400475
3.74330522 -37.26400475
3.75279729 -37.26400475
3.76228935 -37.26390475
3.77178141 -37.26390475
3.78127347 -37.26390475
3.79076554 -37.26390475
3.80025760 -37.26390475
3.80974966 -37.26390475
3.81924172 -37.26390475
3.82873380 -37.26380475
3.83822586 -37.26380475
3.84771793 -37.26380475
3.85720999 -37.26380475
3.86670205 -37.26380475
3.87619411 -37.26380475
3.88568618 -37.26380475
3.89517824 -37.26380475
3.89517824 -37.26380475
3.91416236 -37.26380475
3.93314649 -37.26380475
3.95213061 -37.26380475
3.97111474 -37.26390475
3.99009886 -37.26390475
4.00908299 -37.26390475
4.02806711 -37.26400475
4.04705127 -37.26410475
4.06603539 -37.26410475
4.08501952 -37.26420475
4.10400364 -37.26430475
4.12298777 -37.26440475
4.14197189 -37.26450475
4.16095602 -37.26460475
4.17994014 -37.26480475
4.19892427 -37.26490475
4.21790842 -37.26510475
4.23689254 -37.26520475
4.25587667 -37.26540475
4.27486079 -37.26550475
4.29384492 -37.26570475
4.31282904 -37.26590475
4.33181317 -37.26610475
4.35079729 -37.26630475
4.36978142 -37.26640475
4.38876554 -37.26660475
4.40774970 -37.26680475
4.42673382 -37.26700475
4.44571795 -37.26720475
4.46470207 -37.26740475
4.48368620 -37.26760475
4.50267032 -37.26780475
4.52165445 -37.26790475
4.54063857 -37.26810475
4.55962270 -37.26830475
4.57860685 -37.26840475
4.59759097 -37.26860475
4.61657510 -37.26870475
4.63555922 -37.26890475
4.65454335 -37.26900475
4.67352747 -37.26910475
4.69251160 -37.26920475
4.71149572 -37.26930475
4.73047985 -37.26940475
4.74946400 -37.26940475
4.76844813 -37.26950475
4.78743225 -37.26950475
4.80641638 -37.26950475
4.82540050 -37.26950475

0.00000000 -21.26260475
0.01644073 -21.26260475
0.03288147 -21.26270475
0.04932220 -21.26290475
0.06576295 -21.26320475
0.08220369 -21.26360475
0.09864442 -21.26400475
0.11508516 -21.26450475
0.13152589 -21.26510475
0.14796663 -21.26580475
0.16440738 -21.26650475
0.18084811 -21.26730475
0.19728885 -21.26820475
0.21372958 -21.26910475
0.23017032 -21.27010475
0.24661105 -21.27110475
0.26305180 -21.27220475
0.27949253 -21.27330475
0.29593327 -21.27440475
0.31237400 -21.27560475
0.32881474 -21.27680475
0.34525547 -21.27810475
0.36169622 -21.27930475
0.37813696 -21.28060475
0.39457769 -21.28190475
0.41101843 -21.28320475
0.42745916 -21.28440475
0.44389990 -21.28570475
0.46034065 -21.28700475
0.47678138 -21.28820475
0.49322212 -21.28940475
0.50966285 -21.29060475
0.52610358 -21.29180475
0.54254432 -21.29290475
0.55898507 -21.29390475
0.57542580 -21.29500475
0.59186654 -21.29600475
0.60830727 -21.29690475
0.62474801 -21.29770475
0.64118874 -21.29850475
0.65762949 -21.29930475
0.67407023 -21.29990475
0.69051096 -21.30050475
0.70695170 -21.30110475
0.72339243 -21.30150475
0.73983316 -21.30190475
0.75627392 -21.30210475
0.77271465 -21.30240475
0.78915538 -21.30250475
0.80559612 -21.30250475
0.80559612 -21.30250475
0.81508818 -21.30250475
0.82458024 -21.30250475
0.83407231 -21.30260475
0.84356437 -21.30260475
0.85305645 -21.30260475
0.86254851 -21.30270475
0.87204057 -21.30270475
0.88153263 -21.30280475
0.89102470 -21.30280475
0.90051676 -21.30290475
0.91000882 -21.30300475
0.91950088 -21.30310475
0.92899295 -21.30320475
0.93848502 -21.30330475
0.94797708 -21.30340475
0.95746915 -21.30350475
0.96696121 -21.30360475
0.97645327 -21.30370475
0.98594533 -21.30390475
0.99543740 -21.30400475
1.00492946 -21.30410475
1.01442152 -21.30430475
1.02391360 -21.30440475
1.03340566 -21.30460475
1.04289772 -21.30470475
1.05238979 -21.30480475
1.06188185 -21.30500475
1.07137391 -21.30510475
1.08086597 -21.30530475
1.09035804 -21.30540475
1.09985010 -21.30560475
1.10934216 -21.30570475
1.11883424 -21.30580475
1.12832630 -21.30600475
1.13781836 -21.30610475
1.14731042 -21.30620475
1.15680249 -21.30630475
1.16629455 -21.30650475
1.17578661 -21.30660475
1.18527867 -21.30660475
1.19477074 -21.30670475
1.20426281 -21.30680475
1.21375488 -21.30690475
1.22324694 -21.30700475
1.23273900 -21.30700475
1.24223106 -21.30700475
1.25172313 -21.30710475
1.26121519 -21.30710475
1.27070725 -21.30710475
1.27070725 -21.30710475
1.28969138 -21.30710475
1.30867550 -21.30700475
1.32765963 -21.30690475
1.34664375 -21.30660475
1.36562788 -21.30640475
1.38461200 -21.30600475
1.40359613 -21.30560475
1.42258028 -21.30510475
1.44156440 -21.30460475
1.46054853 -21.30400475
1.47953265 -21.30330475
1.49851678 -21.30250475
1.51750090 -21.30160475
1.53648503 -21.30070475
1.55546915 -21.29970475
1.57445328 -21.29860475
1.59343743 -21.29750475
1.61242156 -21.29630475
1.63140568 -21.29510475
1.65038981 -21.29380475
1.66937393 -21.29240475
1.68835806 -21.29110475
1.70734218 -21.28960475
1.72632631 -21.28820475
1.74531043 -21.28670475
1.76429456 -21.28520475
1.78327871 -21.28370475
1.80226283 -21.28220475
1.82124696 -21.28080475
1.84023108 -21.27930475
1.85921521 -21.27780475
1.87819933 -21.27640475
1.89718346 -21.27500475
1.91616758 -21.27360475
1.93515171 -21.27230475
1.95413586 -21.27110475
1.97311999 -21.26990475
1.99210411 -21.26880475
2.01108824 -21.26780475
2.03007236 -21.26680475
2.04905649 -21.26600475
2.06804061 -21.26520475
2.08702474 -21.26450475
2.10600886 -21.26390475
2.12499301 -21.26340475
2.14397714 -21.26310475
2.16296126 -21.26280475
2.18194539 -21.26260475
2.20092951 -21.26260475
2.20092951 -21.26260475
2.20957322 -21.26260475
2.21821692 -21.26260475
2.22686062 -21.26260475
2.23550433 -21.26260475
2.24414803 -21.26260475
2.25279173 -21.26260475
2.26143544 -21.26260475
2.27007914 -21.26260475
2.27872284 -21.26260475
2.28736655 -21.26260475
2.29601025 -21.26260475
2.30465396 -21.26260475
2.31329766 -21.26260475
2.32194136 -21.26260475
2.33058506 -21.26260475
2.33922877 -21.26260475
2.34787248 -21.26260475
2.35651618 -21.26260475
2.36515988 -21.26260475
2.37380358 -21.26260475
2.38244728 -21.26260475
2.39109100 -21.26260475
2.39973470 -21.26260475
2.40837840 -21.26260475
2.41702210 -21.26260475
2.42566580 -21.26260475
2.43430951 -21.26260475
2.44295322 -21.26260475
2.45159692 -21.26260475
2.46024062 -21.26260475
2.46888432 -21.26260475
2.47752803 -21.26260475
2.48617173 -21.26260475
2.49481544 -21.26260475
2.50345914 -21.26260475
2.51210284 -21.26260475
2.52074654 -21.26260475
2.52939025 -21.26260475
2.53803395 -21.26260475
2.54667766 -21.26260475
2.55532136 -21.26260475
2.56396506 -21.26260475
2.57260877 -21.26260475
2.58125247 -21.26260475
2.58989617 -21.26260475
2.59853988 -21.26260475
2.60718358 -21.26260475
2.61582729 -21.26260475
2.62447099 -21.26260475
2.62447099 -21.26260475
2.64091172 -21.26260475
2.65735246 -21.26280475
2.67379319 -21.26300475
2.69023394 -21.26330475
2.70667468 -21.26360475
2.72311541 -21.26410475
2.73955615 -21.26460475
2.75599688 -21.26520475
2.77243761 -21.26580475
2.78887837 -21.26660475
2.80531910 -21.26740475
2.82175983 -21.26820475
2.83820057 -21.26910475
2.85464130 -21.27010475
2.87108204 -21.27110475
2.88752279 -21.27220475
2.90396352 -21.27330475
2.92040426 -21.27440475
2.93684499 -21.27560475
2.95328573 -21.27680475
2.96972646 -21.27810475
2.98616721 -21.27930475
3.00260795 -21.28060475
3.01904868 -21.28190475
3.03548941 -21.28320475
3.05193015 -21.28440475
3.06837088 -21.28570475
3.08481163 -21.28700475
3.10125237 -21.28820475
3.11769310 -21.28940475
3.13413384 -21.29060475
3.15057457 -21.29170475
3.16701531 -21.29290475
3.18345606 -21.29390475
3.19989679 -21.29500475
3.21633753 -21.29590475
3.23277826 -21.29690475
3.24921900 -21.29770475
3.26565973 -21.29850475
3.28210048 -21.29920475
3.29854122 -21.29990475
3.31498195 -21.30050475
3.33142268 -21.30100475
3.34786342 -21.30150475
3.36430415 -21.30180475
3.38074490 -21.30210475
3.39718564 -21.30230475
3.41362637 -21.30240475
3.43006711 -21.30250475
3.43006711 -21.30250475
3.43955917 -21.30250475
3.44905123 -21.30250475
3.45854329 -21.30250475
3.46803536 -21.30250475
3.47752743 -21.30260475
3.48701950 -21.30260475
3.49651156 -21.30270475
3.50600362 -21.30270475
3.51549568 -21.30280475
3.52498775 -21.30290475
3.53447981 -21.30300475
3.54397187 -21.30310475
3.55346393 -21.30310475
3.56295601 -21.30330475
3.57244807 -21.30340475
3.58194013 -21.30350475
3.59143220 -21.30360475
3.60092426 -21.30370475
3.61041632 -21.30380475
3.61990838 -21.30400475
3.62940045 -21.30410475
3.63889251 -21.30420475
3.64838459 -21.30440475
3.65787665 -21.30450475
3.66736871 -21.30470475
3.67686077 -21.30480475
3.68635284 -21.30490475
3.69584490 -21.30510475
3.70533696 -21.30520475
3.71482902 -21.30540475
3.72432109 -21.30550475
3.73381315 -21.30560475
3.74330522 -21.30580475
3.75279729 -21.30590475
3.76228935 -21.30600475
3.77178141 -21.30620475
3.78127347 -21.30630475
3.79076554 -21.30640475
3.80025760 -21.30650475
3.80974966 -21.30660475
3.81924172 -21.30670475
3.82873380 -21.30680475
3.83822586 -21.30690475
3.84771793 -21.30690475
3.85720999 -21.30700475
3.86670205 -21.30700475
3.87619411 -21.30700475
3.88568618 -21.30710475
3.89517824 -21.30710475
3.89517824 -21.30710475
3.91416236 -21.30700475
3.93314649 -21.30700475
3.95213061 -21.30680475
3.97111474 -21.30660475
3.99009886 -21.30630475
4.00908299 -21.30600475
4.02806711 -21.30560475
4.04705127 -21.30510475
4.06603539 -21.30450475
4.08501952 -21.30390475
4.10400364 -21.30320475
4.12298777 -21.30240475
4.14197189 -21.30160475
4.16095602 -21.30070475
4.17994014 -21.29970475
4.19892427 -21.29860475
4.21790842 -21.29750475
4.23689254 -21.29630475
4.25587667 -21.29510475
4.27486079 -21.29380475
4.29384492 -21.29240475
4.31282904 -21.29100475
4.33181317 -21.28960475
4.35079729 -21.28820475
4.36978142 -21.28670475
4.38876554 -21.28520475
4.40774970 -21.28370475
4.42673382 -21.28220475
4.44571795 -21.28080475
4.46470207 -21.27930475
4.48368620 -21.27780475
4.50267032 -21.27640475
4.52165445 -21.27500475
4.54063857 -21.27370475
4.55962270 -21.27240475
4.57860685 -21.27110475
4.59759097 -21.26990475
4.61657510 -21.26880475
4.63555922 -21.26780475
4.65454335 -21.26690475
4.67352747 -21.26600475
4.69251160 -21.26520475
4.71149572 -21.26450475
4.73047985 -21.26400475
4.74946400 -21.26350475
4.76844813 -21.26310475
4.78743225 -21.26280475
4.80641638 -21.26260475
4.82540050 -21.26260475

0.00000000 -20.61080475
0.01644073 -20.61080475
0.03288147 -20.61070475
0.04932220 -20.61070475
0.06576295 -20.61070475
0.08220369 -20.61070475
0.09864442 -20.61070475
0.11508516 -20.61070475
0.13152589 -20.61070475
0.14796663 -20.61070475
0.16440738 -20.61070475
0.18084811 -20.61070475
0.19728885 -20.61070475
0.21372958 -20.61070475
0.23017032 -20.61070475
0.24661105 -20.61070475
0.26305180 -20.61070475
0.27949253 -20.61070475
0.29593327 -20.61080475
0.31237400 -20.61080475
0.32881474 -20.61080475
0.34525547 -20.61080475
