#k-distance eigenvalue[eV]
3.83597755 -37.34025863
3.84671119 -37.34025863
3.85744482 -37.34025863
3.86817844 -37.34015863
3.87891207 -37.34015863
3.88964570 -37.34015863
3.90037934 -37.34015863
3.91111295 -37.34015863
3.92184659 -37.34015863
3.93258022 -37.34015863
3.94331385 -37.34015863
3.95404747 -37.34015863
3.95404747 -37.34015863
3.97551471 -37.34015863
3.99698197 -37.34015863
4.01844924 -37.34015863
4.03991650 -37.34025863
4.06138374 -37.34025863
4.08285100 -37.34035863
4.10431827 -37.34045863
4.12578554 -37.34055863
4.14725277 -37.34065863
4.16872004 -37.34075863
4.19018730 -37.34085863
4.21165457 -37.34105863
4.23312183 -37.34125863
4.25458907 -37.34145863
4.27605634 -37.34165863
4.29752360 -37.34185863
4.31899087 -37.34205863
4.34045810 -37.34225863
4.36192537 -37.34255863
4.38339263 -37.34275863
4.40485990 -37.34305863
4.42632714 -37.34335863
4.44779440 -37.34355863
4.46926167 -37.34385863
4.49072893 -37.34405863
4.51219617 -37.34435863
4.53366343 -37.34465863
4.55513070 -37.34485863
4.57659796 -37.34515863
4.59806520 -37.34535863
4.61953247 -37.34565863
4.64099973 -37.34585863
4.66246700 -37.34605863
4.68393423 -37.34625863
4.70540150 -37.34645863
4.72686876 -37.34655863
4.74833603 -37.34675863
4.76980327 -37.34685863
4.79127053 -37.34695863
4.81273780 -37.34705863
4.83420506 -37.34715863
4.85567230 -37.34715863
4.87713956 -37.34725863
4.89860683 -37.34725863

0.00000000 -21.33945863
0.01859120 -21.33955863
0.03718238 -21.33975863
0.05577357 -21.34005863
0.07436477 -21.34045863
0.09295595 -21.34095863
0.11154715 -21.34155863
0.13013833 -21.34235863
0.14872953 -21.34315863
0.16732072 -21.34415863
0.18591191 -21.34525863
0.20450310 -21.34635863
0.22309430 -21.34765863
0.24168548 -21.34895863
0.26027668 -21.35025863
0.27886787 -21.35175863
0.29745905 -21.35325863
0.31605025 -21.35485863
0.33464143 -21.35635863
0.35323263 -21.35805863
0.37182383 -21.35975863
0.39041501 -21.36135863
0.40900620 -21.36305863
0.42759740 -21.36475863
0.44618858 -21.36645863
0.46477978 -21.36805863
0.48337098 -21.36975863
0.50196216 -21.37135863
0.52055335 -21.37295863
0.53914453 -21.37445863
0.55773573 -21.37595863
0.57632693 -21.37735863
0.59491811 -21.37865863
0.61350931 -21.37985863
0.63210050 -21.38105863
0.65069168 -21.38215863
0.66928288 -21.38305863
0.68787408 -21.38395863
0.70646526 -21.38465863
0.72505646 -21.38535863
0.74364764 -21.38585863
0.76223883 -21.38625863
0.78083003 -21.38655863
0.79942121 -21.38675863
0.81801241 -21.38685863
0.81801241 -21.38685863
0.82874604 -21.38685863
0.83947967 -21.38685863
0.85021329 -21.38685863
0.86094692 -21.38685863
0.87168056 -21.38695863
0.88241419 -21.38695863
0.89314781 -21.38705863
0.90388144 -21.38715863
0.91461507 -21.38725863
0.92534871 -21.38735863
0.93608232 -21.38755863
0.94681596 -21.38765863
0.95754959 -21.38785863
0.96828322 -21.38795863
0.97901684 -21.38805863
0.98975047 -21.38825863
1.00048411 -21.38845863
1.01121774 -21.38855863
1.02195136 -21.38875863
1.03268499 -21.38895863
1.04341862 -21.38915863
1.05415226 -21.38935863
1.06488587 -21.38955863
1.07561951 -21.38975863
1.08635314 -21.38995863
1.09708677 -21.39005863
1.10782039 -21.39025863
1.11855402 -21.39045863
1.12928766 -21.39065863
1.14002129 -21.39085863
1.15075491 -21.39105863
1.16148854 -21.39115863
1.17222217 -21.39135863
1.18295580 -21.39145863
1.19368944 -21.39165863
1.20442306 -21.39175863
1.21515669 -21.39185863
1.22589032 -21.39195863
1.23662395 -21.39205863
1.24735757 -21.39215863
1.25809120 -21.39225863
1.26882484 -21.39225863
1.27955847 -21.39235863
1.29029209 -21.39235863
1.29029209 -21.39235863
1.31175932 -21.39235863
1.33322659 -21.39215863
1.35469386 -21.39195863
1.37616112 -21.39165863
1.39762836 -21.39125863
1.41909562 -21.39075863
1.44056289 -21.39005863
1.46203015 -21.38935863
1.48349739 -21.38855863
1.50496466 -21.38755863
1.52643192 -21.38655863
1.54789919 -21.38535863
1.56936645 -21.38405863
1.59083369 -21.38275863
1.61230095 -21.38125863
1.63376822 -21.37975863
1.65523548 -21.37815863
1.67670272 -21.37635863
1.69816999 -21.37465863
1.71963725 -21.37275863
1.74110452 -21.37085863
1.76257175 -21.36895863
1.78403902 -21.36695863
1.80550628 -21.36505863
1.82697355 -21.36305863
1.84844079 -21.36105863
1.86990805 -21.35905863
1.89137532 -21.35715863
1.91284258 -21.35535863
1.93430982 -21.35355863
1.95577708 -21.35185863
1.97724435 -21.35015863
1.99871161 -21.34855863
2.02017885 -21.34705863
2.04164612 -21.34565863
2.06311338 -21.34435863
2.08458065 -21.34325863
2.10604788 -21.34235863
2.12751515 -21.34145863
2.14898241 -21.34075863
2.17044968 -21.34015863
2.19191692 -21.33975863
2.21338418 -21.33955863
2.23485145 -21.33945863
2.23485145 -21.33945863
2.24459927 -21.33945863
2.25434708 -21.33945863
2.26409490 -21.33945863
2.27384272 -21.33945863
2.28359053 -21.33945863
2.29333835 -21.33945863
2.30308616 -21.33945863
2.31283398 -21.33945863
2.32258180 -21.33945863
2.33232961 -21.33935863
2.34207743 -21.33935863
2.35182525 -21.33935863
2.36157306 -21.33935863
2.37132088 -21.33935863
2.38106870 -21.33935863
2.39081651 -21.33935863
2.40056433 -21.33935863
2.41031214 -21.33935863
2.42005996 -21.33935863
2.42980778 -21.33935863
2.43955559 -21.33935863
2.44930341 -21.33935863
2.45905123 -21.33935863
2.46879905 -21.33935863
2.47854687 -21.33935863
2.48829469 -21.33935863
2.49804250 -21.33935863
2.50779032 -21.33935863
2.51753813 -21.33935863
2.52728595 -21.33935863
2.53703377 -21.33935863
2.54678158 -21.33915863
2.55652940 -21.33935863
2.56627722 -21.33935863
2.57602503 -21.33935863
2.58577285 -21.33935863
2.59552067 -21.33935863
2.60526848 -21.33935863
2.61501630 -21.33935863
2.62476411 -21.33935863
2.63451193 -21.33935863
2.64425975 -21.33935863
2.65400756 -21.33935863
2.66375538 -21.33935863
2.66375538 -21.33935863
2.68234658 -21.33935863
2.70093776 -21.33955863
2.71952896 -21.33985863
2.73812015 -21.34025863
2.75671133 -21.34075863
2.77530253 -21.34145863
2.79389371 -21.34215863
2.81248491 -21.34305863
2.83107611 -21.34405863
2.84966729 -21.34505863
2.86825848 -21.34625863
2.88684968 -21.34745863
2.90544086 -21.34885863
2.92403206 -21.35025863
2.94262326 -21.35165863
2.96121444 -21.35315863
2.97980563 -21.35475863
2.99839681 -21.35635863
3.01698801 -21.35805863
3.03557921 -21.35975863
3.05417039 -21.36145863
3.07276159 -21.36305863
3.09135278 -21.36475863
3.10994396 -21.36645863
3.12853516 -21.36805863
3.14712636 -21.36975863
3.16571754 -21.37135863
3.18430874 -21.37295863
3.20289992 -21.37435863
3.22149111 -21.37585863
3.24008231 -21.37725863
3.25867349 -21.37865863
3.27726469 -21.37985863
3.29585589 -21.38105863
3.31444707 -21.38205863
3.33303826 -21.38305863
3.35162946 -21.38395863
3.37022064 -21.38465863
3.38881184 -21.38535863
3.40740302 -21.38585863
3.42599422 -21.38625863
3.44458541 -21.38665863
3.46317659 -21.38675863
3.48176779 -21.38685863
3.48176779 -21.38685863
3.49250142 -21.38685863
3.50323506 -21.38685863
3.51396867 -21.38695863
3.52470231 -21.38695863
3.53543594 -21.38705863
3.54616957 -21.38705863
3.55690319 -21.38715863
3.56763682 -21.38725863
3.57837046 -21.38735863
3.58910409 -21.38745863
3.59983771 -21.38755863
3.61057134 -21.38765863
3.62130497 -21.38775863
3.63203860 -21.38795863
3.64277222 -21.38815863
3.65350586 -21.38825863
3.66423949 -21.38845863
3.67497312 -21.38865863
3.68570674 -21.38885863
3.69644037 -21.38895863
3.70717400 -21.38915863
3.71790764 -21.38935863
3.72864126 -21.38955863
3.73937489 -21.38975863
3.75010852 -21.38995863
3.76084215 -21.39015863
3.77157577 -21.39035863
3.78230940 -21.39045863
3.79304304 -21.39065863
3.80377667 -21.39085863
3.81451029 -21.39095863
3.82524392 -21.39115863
3.83597755 -21.39135863
3.84671119 -21.39145863
3.85744482 -21.39165863
3.86817844 -21.39175863
3.87891207 -21.39185863
3.88964570 -21.39195863
3.90037934 -21.39205863
3.91111295 -21.39215863
3.92184659 -21.39215863
3.93258022 -21.39225863
3.94331385 -21.39225863
3.95404747 -21.39225863
3.95404747 -21.39225863
3.97551471 -21.39225863
3.99698197 -21.39215863
4.01844924 -21.39195863
4.03991650 -21.39165863
4.06138374 -21.39125863
4.08285100 -21.39065863
4.10431827 -21.39015863
4.12578554 -21.38935863
4.14725277 -21.38855863
4.16872004 -21.38755863
4.19018730 -21.38655863
4.21165457 -21.38545863
4.23312183 -21.38415863
4.25458907 -21.38275863
4.27605634 -21.38135863
4.29752360 -21.37975863
4.31899087 -21.37815863
4.34045810 -21.37645863
4.36192537 -21.37465863
4.38339263 -21.37285863
4.40485990 -21.37095863
4.42632714 -21.36905863
4.44779440 -21.36705863
4.46926167 -21.36505863
4.49072893 -21.36305863
4.51219617 -21.36115863
4.53366343 -21.35915863
4.55513070 -21.35725863
4.57659796 -21.35535863
4.59806520 -21.35355863
4.61953247 -21.35175863
4.64099973 -21.35005863
4.66246700 -21.34845863
4.68393423 -21.34695863
4.70540150 -21.34555863
4.72686876 -21.34435863
4.74833603 -21.34315863
4.76980327 -21.34215863
4.79127053 -21.34125863
4.81273780 -21.34055863
4.83420506 -21.34005863
4.85567230 -21.33965863
4.87713956 -21.33945863
4.89860683 -21.33935863

0.00000000 -20.69615863
0.01859120 -20.69615863
0.03718238 -20.69615863
0.05577357 -20.69615863
0.07436477 -20.69625863
0.09295595 -20.69615863
0.11154715 -20.69615863
0.13013833 -20.69615863
0.14872953 -20.69605863
0.16732072 -20.69605863
0.18591191 -20.69605863
0.20450310 -20.69605863
0.22309430 -20.69605863
0.24168548 -20.69605863
0.26027668 -20.69605863
0.27886787 -20.69595863
0.29745905 -20.69595863
0.31605025 -20.69595863
0.33464143 -20.69595863
0.35323263 -20.69595863
0.37182383 -20.69595863
0.39041501 -20.69585863
0.40900620 -20.69585863
0.42759740 -20.69585863
0.44618858 -20.69585863
0.46477978 -20.69585863
0.48337098 -20.69585863
0.50196216 -20.69595863
0.52055335 -20.69595863
0.53914453 -20.69595863
0.55773573 -20.69595863
0.57632693 -20.69595863
0.59491811 -20.69595863
0.61350931 -20.69605863
0.63210050 -20.69605863
0.65069168 -20.69605863
0.66928288 -20.69605863
0.68787408 -20.69605863
0.70646526 -20.69605863
0.72505646 -20.69605863
0.74364764 -20.69605863
0.76223883 -20.69605863
0.78083003 -20.69605863
0.79942121 -20.69605863
0.81801241 -20.69605863
0.81801241 -20.69605863
0.82874604 -20.69605863
0.83947967 -20.69605863
0.85021329 -20.69605863
0.86094692 -20.69605863
0.87168056 -20.69595863
0.88241419 -20.69605863
0.89314781 -20.69595863
0.90388144 -20.69605863
0.91461507 -20.69605863
0.92534871 -20.69605863
0.93608232 -20.69605863
0.94681596 -20.69605863
0.95754959 -20.69605863
0.96828322 -20.69605863
0.97901684 -20.69605863
0.98975047 -20.69615863
1.00048411 -20.69605863
1.01121774 -20.69605863
1.02195136 -20.69615863
1.03268499 -20.69615863
1.04341862 -20.69615863
1.05415226 -20.69615863
1.06488587 -20.69615863
1.07561951 -20.69615863
1.08635314 -20.69615863
1.09708677 -20.69615863
1.10782039 -20.69605863
1.11855402 -20.69605863
1.12928766 -20.69615863
1.14002129 -20.69615863
1.15075491 -20.69615863
1.16148854 -20.69615863
1.17222217 -20.69615863
1.18295580 -20.69605863
1.19368944 -20.69605863
1.20442306 -20.69615863
1.21515669 -20.69615863
1.22589032 -20.69615863
1.23662395 -20.69615863
1.24735757 -20.69615863
1.25809120 -20.69615863
1.26882484 -20.69615863
1.27955847 -20.69625863
1.29029209 -20.69615863
1.29029209 -20.69615863
1.31175932 -20.69625863
1.33322659 -20.69615863
1.35469386 -20.69615863
1.37616112 -20.69615863
1.39762836 -20.69615863
1.41909562 -20.69615863
1.44056289 -20.69605863
1.46203015 -20.69605863
1.48349739 -20.69615863
1.50496466 -20.69605863
1.52643192 -20.69605863
1.54789919 -20.69605863
1.56936645 -20.69595863
1.59083369 -20.69595863
1.61230095 -20.69595863
1.63376822 -20.69605863
1.65523548 -20.69595863
1.67670272 -20.69595863
1.69816999 -20.69595863
1.71963725 -20.69595863
1.74110452 -20.69595863
1.76257175 -20.69585863
1.78403902 -20.69585863
1.80550628 -20.69595863
1.82697355 -20.69595863
1.84844079 -20.69585863
1.86990805 -20.69585863
1.89137532 -20.69595863
1.91284258 -20.69595863
1.93430982 -20.69605863
1.95577708 -20.69605863
1.97724435 -20.69605863
1.99871161 -20.69615863
2.02017885 -20.69605863
2.04164612 -20.69605863
2.06311338 -20.69605863
