#k-distance eigenvalue[eV]
4.59373040 -40.43455726
4.61487213 -40.43465726
4.63601390 -40.43475726
4.65715566 -40.43485726
4.67829743 -40.43495726
4.69943916 -40.43505726
4.72058093 -40.43515726
4.74172269 -40.43515726
4.76286446 -40.43515726
4.78400619 -40.43525726
4.80514796 -40.43525726
4.82628972 -40.43525726

0.00000000 -37.27655726
0.01830916 -37.27655726
0.03661831 -37.27655726
0.05492747 -37.27655726
0.07323664 -37.27655726
0.09154578 -37.27645726
0.10985495 -37.27635726
0.12816409 -37.27635726
0.14647326 -37.27625726
0.16478242 -37.27615726
0.18309157 -37.27605726
0.20140073 -37.27585726
0.21970989 -37.27575726
0.23801904 -37.27565726
0.25632820 -37.27545726
0.27463736 -37.27535726
0.29294651 -37.27515726
0.31125567 -37.27495726
0.32956482 -37.27485726
0.34787398 -37.27465726
0.36618315 -37.27445726
0.38449229 -37.27425726
0.40280146 -37.27405726
0.42111062 -37.27385726
0.43941977 -37.27375726
0.45772893 -37.27355726
0.47603809 -37.27335726
0.49434724 -37.27315726
0.51265640 -37.27295726
0.53096555 -37.27285726
0.54927471 -37.27265726
0.56758387 -37.27255726
0.58589302 -37.27235726
0.60420218 -37.27225726
0.62251135 -37.27215726
0.64082049 -37.27205726
0.65912966 -37.27195726
0.67743882 -37.27185726
0.69574797 -37.27175726
0.71405713 -37.27175726
0.73236628 -37.27165726
0.75067544 -37.27155726
0.76898460 -37.27155726
0.78729375 -37.27155726
0.80560291 -37.27155726
0.80560291 -37.27155726
0.81617345 -37.27155726
0.82674398 -37.27155726
0.83731451 -37.27155726
0.84788504 -37.27155726
0.85845558 -37.27155726
0.86902612 -37.27155726
0.87959664 -37.27155726
0.89016717 -37.27145726
0.90073771 -37.27145726
0.91130825 -37.27145726
0.92187877 -37.27145726
0.93244931 -37.27145726
0.94301984 -37.27145726
0.95359038 -37.27145726
0.96416090 -37.27145726
0.97473144 -37.27135726
0.98530197 -37.27135726
0.99587251 -37.27135726
1.00644303 -37.27125726
1.01701357 -37.27125726
1.02758410 -37.27125726
1.03815464 -37.27125726
1.04872516 -37.27125726
1.05929570 -37.27125726
1.06986624 -37.27115726
1.08043677 -37.27115726
1.09100729 -37.27115726
1.10157783 -37.27115726
1.11214837 -37.27115726
1.12271890 -37.27105726
1.13328942 -37.27105726
1.14385996 -37.27105726
1.15443050 -37.27105726
1.16500103 -37.27105726
1.17557157 -37.27095726
1.18614209 -37.27095726
1.19671263 -37.27095726
1.20728316 -37.27095726
1.21785370 -37.27095726
1.22842422 -37.27095726
1.23899476 -37.27095726
1.24956530 -37.27095726
1.26013583 -37.27095726
1.27070635 -37.27095726
1.27070635 -37.27095726
1.29184809 -37.27095726
1.31298986 -37.27095726
1.33413162 -37.27095726
1.35527339 -37.27105726
1.37641512 -37.27105726
1.39755689 -37.27115726
1.41869865 -37.27115726
1.43984042 -37.27125726
1.46098215 -37.27135726
1.48212392 -37.27145726
1.50326568 -37.27155726
1.52440745 -37.27165726
1.54554921 -37.27185726
1.56669095 -37.27195726
1.58783271 -37.27215726
1.60897448 -37.27225726
